model_type,retrainer,exp_type,window,date_start,pre_retrain_f1,post_retrain_f1,f1_delta,in_stress_window
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,38,2020-02-06,0.6283,0.2827,-0.3456,True
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,42,2020-06-08,0.2827,0.4094,0.1267,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,46,2020-10-06,0.4094,0.3021,-0.1073,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,50,2021-02-05,0.3021,0.3656,0.0635,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,54,2021-06-08,0.3656,0.2092,-0.1564,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,58,2021-10-06,0.2092,0.301,0.0918,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,62,2022-02-04,0.301,0.3462,0.0451,True
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,66,2022-06-07,0.3462,0.5215,0.1754,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,70,2022-10-06,0.5215,0.3638,-0.1577,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,74,2023-02-07,0.3638,0.2328,-0.1311,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_4,causal,78,2023-06-08,0.2328,0.4374,0.2046,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,13,2018-01-04,0.3334,0.5179,0.1845,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,21,2018-09-05,0.3787,0.3663,-0.0124,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,25,2019-01-07,0.3663,0.2894,-0.0769,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,29,2019-05-08,0.2894,0.3994,0.1101,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,33,2019-09-06,0.3994,0.5945,0.1951,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,37,2020-01-07,0.5945,0.424,-0.1705,True
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,41,2020-05-07,0.424,0.332,-0.092,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,45,2020-09-04,0.332,0.287,-0.045,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,49,2021-01-06,0.287,0.416,0.1289,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,53,2021-05-07,0.416,0.1928,-0.2232,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,57,2021-09-07,0.1928,0.3719,0.1792,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,77,2023-05-09,0.329,0.4125,0.0835,False
lr,causal_tau_1_0.88_tau_2_0.75_lb_6,causal,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,7,2017-07-06,0.2835,0.3327,0.0492,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,11,2017-11-02,0.3327,0.5842,0.2515,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,15,2018-03-07,0.5842,0.4426,-0.1416,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,19,2018-07-06,0.4426,0.3543,-0.0883,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,23,2018-11-02,0.3543,0.2837,-0.0705,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,27,2019-03-08,0.2837,0.3188,0.035,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,31,2019-07-09,0.3188,0.3681,0.0493,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,38,2020-02-06,0.5855,0.2827,-0.3028,True
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,42,2020-06-08,0.2827,0.4094,0.1267,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,46,2020-10-06,0.4094,0.3516,-0.0577,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,49,2021-01-06,0.287,0.416,0.1289,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,53,2021-05-07,0.416,0.1928,-0.2232,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,57,2021-09-07,0.1928,0.3641,0.1713,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,60,2021-12-06,0.3924,0.2171,-0.1753,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,64,2022-04-06,0.2171,0.4083,0.1912,True
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,68,2022-08-08,0.4083,0.3417,-0.0666,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,72,2022-12-06,0.3417,0.4639,0.1222,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_3,causal,76,2023-04-10,0.4639,0.1854,-0.2785,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,9,2017-09-05,0.3139,0.4803,0.1664,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,13,2018-01-04,0.4803,0.5179,0.0376,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,21,2018-09-05,0.3787,0.3663,-0.0124,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,25,2019-01-07,0.3663,0.2894,-0.0769,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,29,2019-05-08,0.2894,0.3994,0.1101,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,33,2019-09-06,0.3994,0.5945,0.1951,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,37,2020-01-07,0.5945,0.424,-0.1705,True
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,41,2020-05-07,0.424,0.332,-0.092,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,45,2020-09-04,0.332,0.287,-0.045,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,49,2021-01-06,0.287,0.416,0.1289,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,53,2021-05-07,0.416,0.1928,-0.2232,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,57,2021-09-07,0.1928,0.3719,0.1792,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_4,causal,77,2023-05-09,0.329,0.4125,0.0835,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,13,2018-01-04,0.3334,0.5179,0.1845,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,21,2018-09-05,0.3787,0.3663,-0.0124,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,25,2019-01-07,0.3663,0.2894,-0.0769,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,29,2019-05-08,0.2894,0.3994,0.1101,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,33,2019-09-06,0.3994,0.5945,0.1951,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,37,2020-01-07,0.5945,0.424,-0.1705,True
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,41,2020-05-07,0.424,0.332,-0.092,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,45,2020-09-04,0.332,0.287,-0.045,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,49,2021-01-06,0.287,0.416,0.1289,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,53,2021-05-07,0.416,0.1928,-0.2232,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,57,2021-09-07,0.1928,0.3719,0.1792,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,77,2023-05-09,0.329,0.4125,0.0835,False
lr,causal_tau_1_0.88_tau_2_0.78_lb_6,causal,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,8,2017-08-04,0.2902,0.2801,-0.01,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,12,2017-12-04,0.2801,0.5482,0.2681,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,16,2018-04-06,0.5482,0.4455,-0.1027,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,20,2018-08-06,0.4455,0.4041,-0.0415,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,24,2018-12-04,0.4041,0.3354,-0.0687,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,28,2019-04-08,0.3354,0.3787,0.0433,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,39,2020-03-09,0.5179,0.2798,-0.2381,True
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,44,2020-08-06,0.3396,0.546,0.2064,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,52,2021-04-08,0.4273,0.2863,-0.141,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,57,2021-09-07,0.2389,0.3641,0.1252,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,60,2021-12-06,0.3924,0.2196,-0.1728,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,63,2022-03-08,0.2526,0.4078,0.1553,True
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,68,2022-08-08,0.3547,0.3417,-0.013,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,75,2023-03-09,0.4885,0.2948,-0.1937,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_3,causal,79,2023-07-11,0.2948,0.4455,0.1507,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,9,2017-09-05,0.3139,0.4803,0.1664,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,13,2018-01-04,0.4803,0.4727,-0.0076,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,16,2018-04-06,0.541,0.4455,-0.0955,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,20,2018-08-06,0.4455,0.4041,-0.0415,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,24,2018-12-04,0.4041,0.3354,-0.0687,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,28,2019-04-08,0.3354,0.3787,0.0433,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,32,2019-08-07,0.3787,0.4847,0.106,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,39,2020-03-09,0.4947,0.2798,-0.2149,True
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,43,2020-07-08,0.2798,0.4516,0.1718,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,47,2020-11-04,0.4516,0.4114,-0.0402,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,50,2021-02-05,0.313,0.3656,0.0526,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,54,2021-06-08,0.3656,0.2092,-0.1564,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,58,2021-10-06,0.2092,0.301,0.0918,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,62,2022-02-04,0.301,0.3462,0.0451,True
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,66,2022-06-07,0.3462,0.5215,0.1754,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,70,2022-10-06,0.5215,0.3638,-0.1577,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,74,2023-02-07,0.3638,0.2328,-0.1311,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_4,causal,78,2023-06-08,0.2328,0.4374,0.2046,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,13,2018-01-04,0.3334,0.5179,0.1845,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,21,2018-09-05,0.3787,0.3663,-0.0124,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,25,2019-01-07,0.3663,0.2894,-0.0769,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,29,2019-05-08,0.2894,0.3994,0.1101,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,33,2019-09-06,0.3994,0.5945,0.1951,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,37,2020-01-07,0.5945,0.424,-0.1705,True
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,41,2020-05-07,0.424,0.332,-0.092,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,45,2020-09-04,0.332,0.287,-0.045,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,49,2021-01-06,0.287,0.416,0.1289,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,53,2021-05-07,0.416,0.1928,-0.2232,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,57,2021-09-07,0.1928,0.3719,0.1792,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,77,2023-05-09,0.329,0.4125,0.0835,False
lr,causal_tau_1_0.8_tau_2_0.72_lb_6,causal,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,8,2017-08-04,0.2902,0.2801,-0.01,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,12,2017-12-04,0.2801,0.5482,0.2681,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,16,2018-04-06,0.5482,0.4455,-0.1027,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,20,2018-08-06,0.4455,0.4041,-0.0415,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,24,2018-12-04,0.4041,0.3354,-0.0687,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,28,2019-04-08,0.3354,0.3787,0.0433,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,39,2020-03-09,0.5179,0.2798,-0.2381,True
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,44,2020-08-06,0.3396,0.546,0.2064,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,52,2021-04-08,0.4273,0.2863,-0.141,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,57,2021-09-07,0.2389,0.3641,0.1252,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,60,2021-12-06,0.3924,0.2196,-0.1728,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,63,2022-03-08,0.2526,0.4078,0.1553,True
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,68,2022-08-08,0.3547,0.3417,-0.013,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,75,2023-03-09,0.4885,0.2948,-0.1937,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_3,causal,79,2023-07-11,0.2948,0.4455,0.1507,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,9,2017-09-05,0.3139,0.4803,0.1664,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,13,2018-01-04,0.4803,0.4727,-0.0076,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,16,2018-04-06,0.541,0.4455,-0.0955,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,20,2018-08-06,0.4455,0.4041,-0.0415,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,24,2018-12-04,0.4041,0.3354,-0.0687,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,28,2019-04-08,0.3354,0.3787,0.0433,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,32,2019-08-07,0.3787,0.4847,0.106,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,39,2020-03-09,0.4947,0.2798,-0.2149,True
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,43,2020-07-08,0.2798,0.4516,0.1718,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,47,2020-11-04,0.4516,0.4114,-0.0402,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,50,2021-02-05,0.313,0.3656,0.0526,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,54,2021-06-08,0.3656,0.2092,-0.1564,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,58,2021-10-06,0.2092,0.301,0.0918,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,62,2022-02-04,0.301,0.3462,0.0451,True
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,66,2022-06-07,0.3462,0.5215,0.1754,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,70,2022-10-06,0.5215,0.3638,-0.1577,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,74,2023-02-07,0.3638,0.2328,-0.1311,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_4,causal,78,2023-06-08,0.2328,0.4374,0.2046,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,13,2018-01-04,0.3334,0.5179,0.1845,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,21,2018-09-05,0.3787,0.3663,-0.0124,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,25,2019-01-07,0.3663,0.2894,-0.0769,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,29,2019-05-08,0.2894,0.3994,0.1101,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,33,2019-09-06,0.3994,0.5945,0.1951,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,37,2020-01-07,0.5945,0.424,-0.1705,True
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,41,2020-05-07,0.424,0.332,-0.092,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,45,2020-09-04,0.332,0.287,-0.045,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,49,2021-01-06,0.287,0.416,0.1289,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,53,2021-05-07,0.416,0.1928,-0.2232,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,57,2021-09-07,0.1928,0.3719,0.1792,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,77,2023-05-09,0.329,0.4125,0.0835,False
lr,causal_tau_1_0.8_tau_2_0.75_lb_6,causal,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,fixed_12,fixed,13,2018-01-04,0.5876,0.5179,-0.0697,False
lr,fixed_12,fixed,25,2019-01-07,0.3829,0.4128,0.0299,False
lr,fixed_12,fixed,37,2020-01-07,0.5288,0.3708,-0.1581,True
lr,fixed_12,fixed,49,2021-01-06,0.3604,0.416,0.0556,False
lr,fixed_12,fixed,61,2022-01-05,0.3396,0.339,-0.0006,False
lr,fixed_12,fixed,73,2023-01-06,0.3244,0.329,0.0046,False
lr,fixed_3,fixed,4,2017-04-05,0.4472,0.3991,-0.0481,False
lr,fixed_3,fixed,7,2017-07-06,0.4576,0.4138,-0.0437,False
lr,fixed_3,fixed,10,2017-10-04,0.3823,0.4643,0.082,False
lr,fixed_3,fixed,13,2018-01-04,0.4672,0.5282,0.061,False
lr,fixed_3,fixed,16,2018-04-06,0.541,0.423,-0.118,False
lr,fixed_3,fixed,19,2018-07-06,0.4341,0.3657,-0.0684,False
lr,fixed_3,fixed,22,2018-10-04,0.3741,0.344,-0.0301,False
lr,fixed_3,fixed,25,2019-01-07,0.3541,0.4128,0.0587,False
lr,fixed_3,fixed,28,2019-04-08,0.3493,0.3395,-0.0098,False
lr,fixed_3,fixed,31,2019-07-09,0.3757,0.4422,0.0666,False
lr,fixed_3,fixed,34,2019-10-07,0.4509,0.4474,-0.0036,False
lr,fixed_3,fixed,37,2020-01-07,0.4796,0.4063,-0.0733,True
lr,fixed_3,fixed,40,2020-04-07,0.379,0.4271,0.0481,True
lr,fixed_3,fixed,43,2020-07-08,0.4156,0.428,0.0124,False
lr,fixed_3,fixed,46,2020-10-06,0.4055,0.516,0.1104,False
lr,fixed_3,fixed,49,2021-01-06,0.5045,0.416,-0.0885,False
lr,fixed_3,fixed,52,2021-04-08,0.4606,0.3087,-0.1519,False
lr,fixed_3,fixed,55,2021-07-08,0.3178,0.3562,0.0384,False
lr,fixed_3,fixed,58,2021-10-06,0.343,0.2962,-0.0468,False
lr,fixed_3,fixed,61,2022-01-05,0.3592,0.3743,0.0151,False
lr,fixed_3,fixed,64,2022-04-06,0.2441,0.4467,0.2026,True
lr,fixed_3,fixed,67,2022-07-08,0.4923,0.4154,-0.077,False
lr,fixed_3,fixed,70,2022-10-06,0.4996,0.3827,-0.1168,False
lr,fixed_3,fixed,73,2023-01-06,0.3197,0.329,0.0093,False
lr,fixed_3,fixed,76,2023-04-10,0.3955,0.3625,-0.033,False
lr,fixed_3,fixed,79,2023-07-11,0.2886,0.4391,0.1505,False
lr,fixed_3,fixed,82,2023-10-09,0.4793,0.5115,0.0322,False
lr,fixed_6,fixed,7,2017-07-06,0.5304,0.4568,-0.0736,False
lr,fixed_6,fixed,13,2018-01-04,0.5483,0.5179,-0.0304,False
lr,fixed_6,fixed,19,2018-07-06,0.3997,0.3543,-0.0455,False
lr,fixed_6,fixed,25,2019-01-07,0.386,0.4128,0.0269,False
lr,fixed_6,fixed,31,2019-07-09,0.4214,0.4442,0.0227,False
lr,fixed_6,fixed,37,2020-01-07,0.5056,0.3708,-0.1348,True
lr,fixed_6,fixed,43,2020-07-08,0.2923,0.4426,0.1503,False
lr,fixed_6,fixed,49,2021-01-06,0.5558,0.416,-0.1398,False
lr,fixed_6,fixed,55,2021-07-08,0.364,0.3186,-0.0454,False
lr,fixed_6,fixed,61,2022-01-05,0.328,0.3441,0.0161,False
lr,fixed_6,fixed,67,2022-07-08,0.4928,0.3931,-0.0997,False
lr,fixed_6,fixed,73,2023-01-06,0.3513,0.3981,0.0468,False
lr,fixed_6,fixed,79,2023-07-11,0.3221,0.4455,0.1234,False
lr,fixed_9,fixed,10,2017-10-04,0.3998,0.4629,0.0631,False
lr,fixed_9,fixed,19,2018-07-06,0.3581,0.3543,-0.0038,False
lr,fixed_9,fixed,28,2019-04-08,0.3779,0.3703,-0.0077,False
lr,fixed_9,fixed,37,2020-01-07,0.5952,0.3708,-0.2244,True
lr,fixed_9,fixed,46,2020-10-06,0.4416,0.516,0.0743,False
lr,fixed_9,fixed,55,2021-07-08,0.311,0.3483,0.0373,False
lr,fixed_9,fixed,64,2022-04-06,0.2171,0.4083,0.1912,True
lr,fixed_9,fixed,73,2023-01-06,0.346,0.329,-0.017,False
lr,fixed_9,fixed,82,2023-10-09,0.32,0.4686,0.1486,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,7,2017-07-06,0.5304,0.4568,-0.0736,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,11,2017-11-02,0.4568,0.5842,0.1274,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,16,2018-04-06,0.5428,0.4199,-0.1229,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,20,2018-08-06,0.4199,0.3927,-0.0272,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,24,2018-12-04,0.3927,0.3354,-0.0573,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,28,2019-04-08,0.3354,0.3395,0.0041,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,31,2019-07-09,0.3757,0.4442,0.0685,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,38,2020-02-06,0.5055,0.3715,-0.134,True
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,42,2020-06-08,0.3715,0.4094,0.0379,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,46,2020-10-06,0.4094,0.516,0.1066,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,52,2021-04-08,0.4277,0.2863,-0.1415,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,56,2021-08-06,0.2863,0.4416,0.1554,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,60,2021-12-06,0.4416,0.2171,-0.2245,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,64,2022-04-06,0.2171,0.4083,0.1912,True
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,68,2022-08-08,0.4083,0.3441,-0.0642,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,74,2023-02-07,0.4032,0.2839,-0.1193,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_3,msm,78,2023-06-08,0.2839,0.4395,0.1556,False
lr,msm_tau_1_0.83_tau_2_0.72_lb_4,msm,9,2017-09-05,0.4003,0.4803,0.08,False
